"","participant","id","TargetLooks","SEG3_onset","type","condition","exp"
"2014","M1","16",1,129,"DIFF","Opaque","exp"
"2015","M1","16",1,149,"DIFF","Opaque","exp"
"2016","M1","16",1,169,"DIFF","Opaque","exp"
"2017","M1","16",1,189,"DIFF","Opaque","exp"
"2018","M1","16",1,209,"DIFF","Opaque","exp"
"2019","M1","16",1,229,"DIFF","Opaque","exp"
"2020","M1","16",1,249,"DIFF","Opaque","exp"
"2021","M1","16",1,269,"DIFF","Opaque","exp"
"2022","M1","16",1,289,"DIFF","Opaque","exp"
"2023","M1","16",1,309,"DIFF","Opaque","exp"
"2024","M1","16",1,329,"DIFF","Opaque","exp"
"2025","M1","16",1,349,"DIFF","Opaque","exp"
"2026","M1","16",1,369,"DIFF","Opaque","exp"
"2027","M1","16",1,389,"DIFF","Opaque","exp"
"2028","M1","16",1,409,"DIFF","Opaque","exp"
"2029","M1","16",1,429,"DIFF","Opaque","exp"
"2030","M1","16",1,449,"DIFF","Opaque","exp"
"2031","M1","16",1,469,"DIFF","Opaque","exp"
"2032","M1","16",1,489,"DIFF","Opaque","exp"
"2033","M1","16",1,509,"DIFF","Opaque","exp"
"2034","M1","16",1,529,"DIFF","Opaque","exp"
"2035","M1","109",0,-863,"SAME","Transp","exp"
"2036","M1","109",0,-843,"SAME","Transp","exp"
"2037","M1","109",0,-823,"SAME","Transp","exp"
"2038","M1","109",0,-803,"SAME","Transp","exp"
"2039","M1","109",0,-783,"SAME","Transp","exp"
"2040","M1","109",0,-763,"SAME","Transp","exp"
"2041","M1","109",0,-743,"SAME","Transp","exp"
"2042","M1","109",0,-723,"SAME","Transp","exp"
"2043","M1","109",0,-703,"SAME","Transp","exp"
"2044","M1","109",0,-683,"SAME","Transp","exp"
"2045","M1","109",0,-663,"SAME","Transp","exp"
"2046","M1","109",0,-643,"SAME","Transp","exp"
"2047","M1","109",0,-623,"SAME","Transp","exp"
"2048","M1","109",0,-603,"SAME","Transp","exp"
"2049","M1","109",0,-583,"SAME","Transp","exp"
"2050","M1","109",0,-563,"SAME","Transp","exp"
"2051","M1","109",0,-543,"SAME","Transp","exp"
"2052","M1","109",0,-523,"SAME","Transp","exp"
"2053","M1","109",0,-503,"SAME","Transp","exp"
"2054","M1","109",0,-483,"SAME","Transp","exp"
"2055","M1","109",0,-463,"SAME","Transp","exp"
"2056","M1","109",0,-443,"SAME","Transp","exp"
"2057","M1","109",0,-423,"SAME","Transp","exp"
"2058","M1","109",0,-403,"SAME","Transp","exp"
"2059","M1","109",0,-383,"SAME","Transp","exp"
"2060","M1","109",0,-363,"SAME","Transp","exp"
"2061","M1","109",0,-343,"SAME","Transp","exp"
"2062","M1","109",0,-323,"SAME","Transp","exp"
"2063","M1","109",0,-303,"SAME","Transp","exp"
"2064","M1","109",0,-283,"SAME","Transp","exp"
"2065","M1","109",0,-263,"SAME","Transp","exp"
"2066","M1","109",0,-243,"SAME","Transp","exp"
"2067","M1","109",0,-223,"SAME","Transp","exp"
"2068","M1","109",0,-203,"SAME","Transp","exp"
"2069","M1","109",0,-183,"SAME","Transp","exp"
"2070","M1","109",0,-163,"SAME","Transp","exp"
"2071","M1","109",0,-143,"SAME","Transp","exp"
"2072","M1","109",0,-123,"SAME","Transp","exp"
"2073","M1","109",0,-103,"SAME","Transp","exp"
"2074","M1","109",0,-83,"SAME","Transp","exp"
"2075","M1","109",0,-63,"SAME","Transp","exp"
"2076","M1","109",0,-43,"SAME","Transp","exp"
"2077","M1","109",0,-23,"SAME","Transp","exp"
"2078","M1","109",0,-3,"SAME","Transp","exp"
"2079","M1","109",0,17,"SAME","Transp","exp"
"2080","M1","109",0,37,"SAME","Transp","exp"
"2081","M1","109",0,57,"SAME","Transp","exp"
"2082","M1","109",0,77,"SAME","Transp","exp"
"2083","M1","109",0,97,"SAME","Transp","exp"
"2084","M1","109",0,117,"SAME","Transp","exp"
"2085","M1","109",0,137,"SAME","Transp","exp"
"2086","M1","109",0.95,157,"SAME","Transp","exp"
"2087","M1","109",1,177,"SAME","Transp","exp"
"2088","M1","109",1,197,"SAME","Transp","exp"
"2089","M1","109",1,217,"SAME","Transp","exp"
"2090","M1","109",1,237,"SAME","Transp","exp"
"2091","M1","109",1,257,"SAME","Transp","exp"
"2092","M1","109",1,277,"SAME","Transp","exp"
"2093","M1","109",1,297,"SAME","Transp","exp"
"2094","M1","109",1,317,"SAME","Transp","exp"
"2095","M1","109",1,337,"SAME","Transp","exp"
"2096","M1","109",1,357,"SAME","Transp","exp"
"2097","M1","109",1,377,"SAME","Transp","exp"
"2098","M1","109",1,397,"SAME","Transp","exp"
"2099","M1","109",1,417,"SAME","Transp","exp"
"2100","M1","109",1,437,"SAME","Transp","exp"
"2101","M1","109",1,457,"SAME","Transp","exp"
"2102","M1","109",1,477,"SAME","Transp","exp"
"2103","M1","109",1,497,"SAME","Transp","exp"
"2104","M1","109",1,517,"SAME","Transp","exp"
"2105","M1","111",1,-877,"DIFF","Transp","exp"
"2106","M1","111",1,-857,"DIFF","Transp","exp"
"2107","M1","111",1,-837,"DIFF","Transp","exp"
"2108","M1","111",1,-817,"DIFF","Transp","exp"
"2109","M1","111",1,-797,"DIFF","Transp","exp"
"2110","M1","111",1,-777,"DIFF","Transp","exp"
"2111","M1","111",1,-757,"DIFF","Transp","exp"
"2112","M1","111",1,-737,"DIFF","Transp","exp"
"2113","M1","111",1,-717,"DIFF","Transp","exp"
"2114","M1","111",1,-697,"DIFF","Transp","exp"
"2115","M1","111",1,-677,"DIFF","Transp","exp"
"2116","M1","111",1,-657,"DIFF","Transp","exp"
"2117","M1","111",1,-637,"DIFF","Transp","exp"
"2118","M1","111",1,-617,"DIFF","Transp","exp"
"2119","M1","111",1,-597,"DIFF","Transp","exp"
"2120","M1","111",1,-577,"DIFF","Transp","exp"
"2121","M1","111",1,-557,"DIFF","Transp","exp"
"2122","M1","111",1,-537,"DIFF","Transp","exp"
"2123","M1","111",1,-517,"DIFF","Transp","exp"
"2124","M1","111",1,-497,"DIFF","Transp","exp"
"2125","M1","111",1,-477,"DIFF","Transp","exp"
"2126","M1","111",1,-457,"DIFF","Transp","exp"
"2127","M1","111",1,-437,"DIFF","Transp","exp"
"2128","M1","111",1,-417,"DIFF","Transp","exp"
"2129","M1","111",1,-397,"DIFF","Transp","exp"
"2130","M1","111",1,-377,"DIFF","Transp","exp"
"2131","M1","111",1,-357,"DIFF","Transp","exp"
"2132","M1","111",1,-337,"DIFF","Transp","exp"
"2133","M1","111",1,-317,"DIFF","Transp","exp"
"2134","M1","111",1,-297,"DIFF","Transp","exp"
"2135","M1","111",1,-277,"DIFF","Transp","exp"
"2136","M1","111",1,-257,"DIFF","Transp","exp"
"2137","M1","111",1,-237,"DIFF","Transp","exp"
"2138","M1","111",1,-217,"DIFF","Transp","exp"
"2139","M1","111",1,-197,"DIFF","Transp","exp"
"2140","M1","111",1,-177,"DIFF","Transp","exp"
"2141","M1","111",1,-157,"DIFF","Transp","exp"
"2142","M1","111",1,-137,"DIFF","Transp","exp"
"2143","M1","111",1,-117,"DIFF","Transp","exp"
"2144","M1","111",1,-97,"DIFF","Transp","exp"
"2145","M1","111",1,-77,"DIFF","Transp","exp"
"2146","M1","111",1,-57,"DIFF","Transp","exp"
"2147","M1","111",1,-37,"DIFF","Transp","exp"
"2148","M1","111",1,-17,"DIFF","Transp","exp"
"2149","M1","111",1,3,"DIFF","Transp","exp"
"2150","M1","111",1,23,"DIFF","Transp","exp"
"2151","M1","111",1,43,"DIFF","Transp","exp"
"2152","M1","111",1,63,"DIFF","Transp","exp"
"2153","M1","111",1,83,"DIFF","Transp","exp"
"2154","M1","111",1,103,"DIFF","Transp","exp"
"2155","M1","111",1,123,"DIFF","Transp","exp"
"2156","M1","111",1,143,"DIFF","Transp","exp"
"2157","M1","111",1,163,"DIFF","Transp","exp"
"2158","M1","111",1,183,"DIFF","Transp","exp"
"2159","M1","111",1,203,"DIFF","Transp","exp"
"2160","M1","111",1,223,"DIFF","Transp","exp"
"2161","M1","111",1,243,"DIFF","Transp","exp"
"2162","M1","111",1,263,"DIFF","Transp","exp"
"2163","M1","111",1,283,"DIFF","Transp","exp"
"2164","M1","111",1,303,"DIFF","Transp","exp"
"2165","M1","111",1,323,"DIFF","Transp","exp"
"2166","M1","111",1,343,"DIFF","Transp","exp"
"2167","M1","111",1,363,"DIFF","Transp","exp"
"2168","M1","111",1,383,"DIFF","Transp","exp"
"2169","M1","111",1,403,"DIFF","Transp","exp"
"2170","M1","111",1,423,"DIFF","Transp","exp"
"2171","M1","111",1,443,"DIFF","Transp","exp"
"2172","M1","111",1,463,"DIFF","Transp","exp"
"2173","M1","111",1,483,"DIFF","Transp","exp"
"2174","M1","111",1,503,"DIFF","Transp","exp"
"2175","M1","111",1,523,"DIFF","Transp","exp"
"2176","M1","110",0,-871,"DIFF","Transp","exp"
"2177","M1","110",0,-851,"DIFF","Transp","exp"
"2178","M1","110",0,-831,"DIFF","Transp","exp"
"2179","M1","110",0,-811,"DIFF","Transp","exp"
"2180","M1","110",0,-791,"DIFF","Transp","exp"
"2181","M1","110",0,-771,"DIFF","Transp","exp"
"2182","M1","110",0,-751,"DIFF","Transp","exp"
"2183","M1","110",0,-731,"DIFF","Transp","exp"
"2184","M1","110",0,-711,"DIFF","Transp","exp"
"2185","M1","110",0,-691,"DIFF","Transp","exp"
"2186","M1","110",0,-671,"DIFF","Transp","exp"
"2187","M1","110",0,-651,"DIFF","Transp","exp"
"2188","M1","110",0,-631,"DIFF","Transp","exp"
"2189","M1","110",0,-611,"DIFF","Transp","exp"
"2190","M1","110",0,-591,"DIFF","Transp","exp"
"2191","M1","110",0,-571,"DIFF","Transp","exp"
"2192","M1","110",0,-551,"DIFF","Transp","exp"
"2193","M1","110",0,-531,"DIFF","Transp","exp"
"2194","M1","110",0,-511,"DIFF","Transp","exp"
"2195","M1","110",0,-491,"DIFF","Transp","exp"
"2196","M1","110",0,-471,"DIFF","Transp","exp"
"2197","M1","110",0,-451,"DIFF","Transp","exp"
"2198","M1","110",0,-431,"DIFF","Transp","exp"
"2199","M1","110",0,-411,"DIFF","Transp","exp"
"2200","M1","110",0,-391,"DIFF","Transp","exp"
"2201","M1","110",0,-371,"DIFF","Transp","exp"
"2202","M1","110",0,-351,"DIFF","Transp","exp"
"2203","M1","110",0,-331,"DIFF","Transp","exp"
"2204","M1","110",0,-311,"DIFF","Transp","exp"
"2205","M1","110",0,-291,"DIFF","Transp","exp"
"2206","M1","110",0,-271,"DIFF","Transp","exp"
"2207","M1","110",0,-251,"DIFF","Transp","exp"
"2208","M1","110",0,-231,"DIFF","Transp","exp"
"2209","M1","110",0,-211,"DIFF","Transp","exp"
"2210","M1","110",0,-191,"DIFF","Transp","exp"
"2211","M1","110",0,-171,"DIFF","Transp","exp"
"2212","M1","110",0,-151,"DIFF","Transp","exp"
"2213","M1","110",0.1,-131,"DIFF","Transp","exp"
"2214","M1","110",1,-111,"DIFF","Transp","exp"
"2215","M1","110",1,-91,"DIFF","Transp","exp"
"2216","M1","110",1,-71,"DIFF","Transp","exp"
"2217","M1","110",1,-51,"DIFF","Transp","exp"
"2218","M1","110",1,-31,"DIFF","Transp","exp"
"2219","M1","110",1,-11,"DIFF","Transp","exp"
"2220","M1","110",1,9,"DIFF","Transp","exp"
"2221","M1","110",1,29,"DIFF","Transp","exp"
"2222","M1","110",1,49,"DIFF","Transp","exp"
"2223","M1","110",1,69,"DIFF","Transp","exp"
"2224","M1","110",1,89,"DIFF","Transp","exp"
"2225","M1","110",1,109,"DIFF","Transp","exp"
"2226","M1","110",1,129,"DIFF","Transp","exp"
"2227","M1","110",1,149,"DIFF","Transp","exp"
"2228","M1","110",1,169,"DIFF","Transp","exp"
"2229","M1","110",1,189,"DIFF","Transp","exp"
"2230","M1","110",1,209,"DIFF","Transp","exp"
"2231","M1","110",1,229,"DIFF","Transp","exp"
"2232","M1","110",1,249,"DIFF","Transp","exp"
"2233","M1","110",1,269,"DIFF","Transp","exp"
"2234","M1","110",1,289,"DIFF","Transp","exp"
"2235","M1","110",1,309,"DIFF","Transp","exp"
"2236","M1","110",1,329,"DIFF","Transp","exp"
"2237","M1","110",1,349,"DIFF","Transp","exp"
"2238","M1","110",1,369,"DIFF","Transp","exp"
"2239","M1","110",1,389,"DIFF","Transp","exp"
"2240","M1","110",1,409,"DIFF","Transp","exp"
"2241","M1","110",1,429,"DIFF","Transp","exp"
"2242","M1","110",1,449,"DIFF","Transp","exp"
"2243","M1","110",1,469,"DIFF","Transp","exp"
"2244","M1","110",1,489,"DIFF","Transp","exp"
"2245","M1","110",1,509,"DIFF","Transp","exp"
"2246","M1","110",1,529,"DIFF","Transp","exp"
"2247","M10","19",0,-874,"SAME","Opaque","exp"
"2248","M10","19",0,-854,"SAME","Opaque","exp"
"2249","M10","19",0,-834,"SAME","Opaque","exp"
"2250","M10","19",0,-814,"SAME","Opaque","exp"
"2251","M10","19",0,-794,"SAME","Opaque","exp"
"2252","M10","19",0,-774,"SAME","Opaque","exp"
"2253","M10","19",0,-754,"SAME","Opaque","exp"
"2254","M10","19",0,-734,"SAME","Opaque","exp"
"2255","M10","19",0,-714,"SAME","Opaque","exp"
"2256","M10","19",0,-694,"SAME","Opaque","exp"
"2257","M10","19",0,-674,"SAME","Opaque","exp"
"2258","M10","19",0,-654,"SAME","Opaque","exp"
"2259","M10","19",0,-634,"SAME","Opaque","exp"
"2260","M10","19",0,-614,"SAME","Opaque","exp"
"2261","M10","19",0,-594,"SAME","Opaque","exp"
"2262","M10","19",0,-574,"SAME","Opaque","exp"
"2263","M10","19",0,-554,"SAME","Opaque","exp"
"2264","M10","19",0,-534,"SAME","Opaque","exp"
"2265","M10","19",0,-514,"SAME","Opaque","exp"
"2266","M10","19",0,-494,"SAME","Opaque","exp"
"2267","M10","19",0,-474,"SAME","Opaque","exp"
"2268","M10","19",0,-454,"SAME","Opaque","exp"
"2269","M10","19",0,-434,"SAME","Opaque","exp"
"2270","M10","19",0,-414,"SAME","Opaque","exp"
"2271","M10","19",0,-394,"SAME","Opaque","exp"
"2272","M10","19",0,-374,"SAME","Opaque","exp"
"2273","M10","19",0,-354,"SAME","Opaque","exp"
"2274","M10","19",0,-334,"SAME","Opaque","exp"
"2275","M10","19",0,-314,"SAME","Opaque","exp"
"2276","M10","19",0,-294,"SAME","Opaque","exp"
"2277","M10","19",0,-274,"SAME","Opaque","exp"
"2278","M10","19",0,-254,"SAME","Opaque","exp"
"2279","M10","19",0,-234,"SAME","Opaque","exp"
"2280","M10","19",0,-214,"SAME","Opaque","exp"
"2281","M10","19",0,-194,"SAME","Opaque","exp"
"2282","M10","19",0,-174,"SAME","Opaque","exp"
"2283","M10","19",0,-154,"SAME","Opaque","exp"
"2284","M10","19",0,-134,"SAME","Opaque","exp"
"2285","M10","19",0,-114,"SAME","Opaque","exp"
"2286","M10","19",0,-94,"SAME","Opaque","exp"
"2287","M10","19",0,-74,"SAME","Opaque","exp"
"2288","M10","19",0,-54,"SAME","Opaque","exp"
"2289","M10","19",0,-34,"SAME","Opaque","exp"
"2290","M10","19",0,-14,"SAME","Opaque","exp"
"2291","M10","19",0,6,"SAME","Opaque","exp"
"2292","M10","19",0,26,"SAME","Opaque","exp"
"2293","M10","19",0,46,"SAME","Opaque","exp"
"2294","M10","19",0,66,"SAME","Opaque","exp"
"2295","M10","19",0,86,"SAME","Opaque","exp"
"2296","M10","19",0,106,"SAME","Opaque","exp"
"2297","M10","19",0,126,"SAME","Opaque","exp"
"2298","M10","19",0,146,"SAME","Opaque","exp"
"2299","M10","19",0,166,"SAME","Opaque","exp"
"2300","M10","19",0,186,"SAME","Opaque","exp"
"2301","M10","19",0,206,"SAME","Opaque","exp"
"2302","M10","19",0,226,"SAME","Opaque","exp"
"2303","M10","19",0,246,"SAME","Opaque","exp"
"2304","M10","19",0,266,"SAME","Opaque","exp"
"2305","M10","19",0,286,"SAME","Opaque","exp"
"2306","M10","19",0,306,"SAME","Opaque","exp"
"2307","M10","19",0,326,"SAME","Opaque","exp"
"2308","M10","19",0,346,"SAME","Opaque","exp"
"2309","M10","19",0,366,"SAME","Opaque","exp"
"2310","M10","19",0,386,"SAME","Opaque","exp"
"2311","M10","19",0,406,"SAME","Opaque","exp"
"2312","M10","19",0,426,"SAME","Opaque","exp"
"2313","M10","19",0,446,"SAME","Opaque","exp"
"2314","M10","19",0,466,"SAME","Opaque","exp"
"2315","M10","19",0,486,"SAME","Opaque","exp"
"2316","M10","19",0,506,"SAME","Opaque","exp"
"2317","M10","19",0,526,"SAME","Opaque","exp"
"2318","M10","5",0,-875,"DIFF","Transp","exp"
"2319","M10","5",0,-855,"DIFF","Transp","exp"
"2320","M10","5",0,-835,"DIFF","Transp","exp"
"2321","M10","5",0,-815,"DIFF","Transp","exp"
"2322","M10","5",0,-795,"DIFF","Transp","exp"
"2323","M10","5",0,-775,"DIFF","Transp","exp"
"2324","M10","5",0,-755,"DIFF","Transp","exp"
"2325","M10","5",0,-735,"DIFF","Transp","exp"
"2326","M10","5",0,-715,"DIFF","Transp","exp"
"2327","M10","5",0,-695,"DIFF","Transp","exp"
"2328","M10","5",0,-675,"DIFF","Transp","exp"
"2329","M10","5",0,-655,"DIFF","Transp","exp"
"2330","M10","5",1,-635,"DIFF","Transp","exp"
"2331","M10","5",1,-615,"DIFF","Transp","exp"
"2332","M10","5",1,-595,"DIFF","Transp","exp"
"2333","M10","5",1,-575,"DIFF","Transp","exp"
"2334","M10","5",1,-555,"DIFF","Transp","exp"
"2335","M10","5",1,-535,"DIFF","Transp","exp"
"2336","M10","5",1,-515,"DIFF","Transp","exp"
"2337","M10","5",1,-495,"DIFF","Transp","exp"
"2338","M10","5",1,-475,"DIFF","Transp","exp"
"2339","M10","5",1,-455,"DIFF","Transp","exp"
"2340","M10","5",1,-435,"DIFF","Transp","exp"
"2341","M10","5",1,-415,"DIFF","Transp","exp"
"2342","M10","5",1,-395,"DIFF","Transp","exp"
"2343","M10","5",1,-375,"DIFF","Transp","exp"
"2344","M10","5",1,-355,"DIFF","Transp","exp"
"2345","M10","5",1,-335,"DIFF","Transp","exp"
"2346","M10","5",1,-315,"DIFF","Transp","exp"
"2347","M10","5",1,-295,"DIFF","Transp","exp"
"2348","M10","5",1,-275,"DIFF","Transp","exp"
"2349","M10","5",1,-255,"DIFF","Transp","exp"
"2350","M10","5",1,-235,"DIFF","Transp","exp"
"2351","M10","5",1,-215,"DIFF","Transp","exp"
"2352","M10","5",1,-195,"DIFF","Transp","exp"
"2353","M10","5",1,-175,"DIFF","Transp","exp"
"2354","M10","5",1,-155,"DIFF","Transp","exp"
"2355","M10","5",1,-135,"DIFF","Transp","exp"
"2356","M10","5",1,-115,"DIFF","Transp","exp"
"2357","M10","5",1,-95,"DIFF","Transp","exp"
"2358","M10","5",1,-75,"DIFF","Transp","exp"
"2359","M10","5",1,-55,"DIFF","Transp","exp"
"2360","M10","5",1,-35,"DIFF","Transp","exp"
"2361","M10","5",1,-15,"DIFF","Transp","exp"
"2362","M10","5",1,5,"DIFF","Transp","exp"
"2363","M10","5",1,25,"DIFF","Transp","exp"
"2364","M10","5",1,45,"DIFF","Transp","exp"
"2365","M10","5",1,65,"DIFF","Transp","exp"
"2366","M10","5",1,85,"DIFF","Transp","exp"
"2367","M10","5",1,105,"DIFF","Transp","exp"
"2368","M10","5",1,125,"DIFF","Transp","exp"
"2369","M10","5",1,145,"DIFF","Transp","exp"
"2370","M10","5",1,165,"DIFF","Transp","exp"
"2371","M10","5",1,185,"DIFF","Transp","exp"
"2372","M10","5",1,205,"DIFF","Transp","exp"
"2373","M10","5",1,225,"DIFF","Transp","exp"
"2374","M10","5",1,245,"DIFF","Transp","exp"
"2375","M10","5",1,265,"DIFF","Transp","exp"
"2376","M10","5",1,285,"DIFF","Transp","exp"
"2377","M10","5",1,305,"DIFF","Transp","exp"
"2378","M10","5",1,325,"DIFF","Transp","exp"
"2379","M10","5",1,345,"DIFF","Transp","exp"
"2380","M10","5",1,365,"DIFF","Transp","exp"
"2381","M10","5",1,385,"DIFF","Transp","exp"
"2382","M10","5",1,405,"DIFF","Transp","exp"
"2383","M10","5",1,425,"DIFF","Transp","exp"
"2384","M10","5",1,445,"DIFF","Transp","exp"
"2385","M10","5",1,465,"DIFF","Transp","exp"
"2386","M10","5",1,485,"DIFF","Transp","exp"
"2387","M10","5",1,505,"DIFF","Transp","exp"
"2388","M10","5",1,525,"DIFF","Transp","exp"
"2389","M10","9",0,-874,"SAME","Transp","exp"
"2390","M10","9",0,-854,"SAME","Transp","exp"
"2391","M10","9",0,-834,"SAME","Transp","exp"
"2392","M10","9",0,-814,"SAME","Transp","exp"
"2393","M10","9",0,-794,"SAME","Transp","exp"
"2394","M10","9",0,-774,"SAME","Transp","exp"
"2395","M10","9",0,-754,"SAME","Transp","exp"
"2396","M10","9",0,-734,"SAME","Transp","exp"
"2397","M10","9",0,-714,"SAME","Transp","exp"
"2398","M10","9",0,-694,"SAME","Transp","exp"
"2399","M10","9",0,-674,"SAME","Transp","exp"
"2400","M10","9",0,-654,"SAME","Transp","exp"
"2401","M10","9",0,-634,"SAME","Transp","exp"
"2402","M10","9",0,-614,"SAME","Transp","exp"
"2403","M10","9",0,-594,"SAME","Transp","exp"
"2404","M10","9",0,-574,"SAME","Transp","exp"
"2405","M10","9",0,-554,"SAME","Transp","exp"
"2406","M10","9",0,-534,"SAME","Transp","exp"
"2407","M10","9",0,-514,"SAME","Transp","exp"
"2408","M10","9",0,-494,"SAME","Transp","exp"
"2409","M10","9",0,-474,"SAME","Transp","exp"
"2410","M10","9",0,-454,"SAME","Transp","exp"
"2411","M10","9",0,-434,"SAME","Transp","exp"
"2412","M10","9",0,-414,"SAME","Transp","exp"
"2413","M10","9",0,-394,"SAME","Transp","exp"
"2414","M10","9",0,-374,"SAME","Transp","exp"
"2415","M10","9",0,-354,"SAME","Transp","exp"
"2416","M10","9",0,-334,"SAME","Transp","exp"
"2417","M10","9",0,-314,"SAME","Transp","exp"
"2418","M10","9",0,-294,"SAME","Transp","exp"
"2419","M10","9",0,-274,"SAME","Transp","exp"
"2420","M10","9",0,-254,"SAME","Transp","exp"
"2421","M10","9",0,-234,"SAME","Transp","exp"
"2422","M10","9",0,-214,"SAME","Transp","exp"
"2423","M10","9",0,-194,"SAME","Transp","exp"
"2424","M10","9",0,-174,"SAME","Transp","exp"
"2425","M10","9",0,-154,"SAME","Transp","exp"
"2426","M10","9",0,-134,"SAME","Transp","exp"
"2427","M10","9",0,-114,"SAME","Transp","exp"
"2428","M10","9",0,-94,"SAME","Transp","exp"
"2429","M10","9",0,-74,"SAME","Transp","exp"
"2430","M10","9",0,-54,"SAME","Transp","exp"
"2431","M10","9",0,-34,"SAME","Transp","exp"
"2432","M10","9",0,-14,"SAME","Transp","exp"
"2433","M10","9",0,6,"SAME","Transp","exp"
"2434","M10","9",0,26,"SAME","Transp","exp"
"2435","M10","9",0,46,"SAME","Transp","exp"
"2436","M10","9",0,66,"SAME","Transp","exp"
"2437","M10","9",0,86,"SAME","Transp","exp"
"2438","M10","9",0,106,"SAME","Transp","exp"
"2439","M10","9",0,126,"SAME","Transp","exp"
"2440","M10","9",0,146,"SAME","Transp","exp"
"2441","M10","9",0,166,"SAME","Transp","exp"
"2442","M10","9",0,186,"SAME","Transp","exp"
"2443","M10","9",0,206,"SAME","Transp","exp"
"2444","M10","9",0,226,"SAME","Transp","exp"
"2445","M10","9",0,246,"SAME","Transp","exp"
"2446","M10","9",0,266,"SAME","Transp","exp"
"2447","M10","9",0,286,"SAME","Transp","exp"
"2448","M10","9",0,306,"SAME","Transp","exp"
"2449","M10","9",0,326,"SAME","Transp","exp"
"2450","M10","9",0,346,"SAME","Transp","exp"
"2451","M10","9",0,366,"SAME","Transp","exp"
"2452","M10","9",0,386,"SAME","Transp","exp"
"2453","M10","9",0,406,"SAME","Transp","exp"
"2454","M10","9",0,426,"SAME","Transp","exp"
"2455","M10","9",0,446,"SAME","Transp","exp"
"2456","M10","9",0,466,"SAME","Transp","exp"
"2457","M10","9",0,486,"SAME","Transp","exp"
"2458","M10","9",0,506,"SAME","Transp","exp"
"2459","M10","9",0,526,"SAME","Transp","exp"
"2460","M10","17",1,-868,"SAME","Opaque","exp"
"2461","M10","17",1,-848,"SAME","Opaque","exp"
"2462","M10","17",1,-828,"SAME","Opaque","exp"
"2463","M10","17",1,-808,"SAME","Opaque","exp"
"2464","M10","17",1,-788,"SAME","Opaque","exp"
"2465","M10","17",1,-768,"SAME","Opaque","exp"
"2466","M10","17",1,-748,"SAME","Opaque","exp"
"2467","M10","17",1,-728,"SAME","Opaque","exp"
"2468","M10","17",1,-708,"SAME","Opaque","exp"
"2469","M10","17",1,-688,"SAME","Opaque","exp"
"2470","M10","17",1,-668,"SAME","Opaque","exp"
"2471","M10","17",1,-648,"SAME","Opaque","exp"
"2472","M10","17",1,-628,"SAME","Opaque","exp"
"2473","M10","17",1,-608,"SAME","Opaque","exp"
"2474","M10","17",1,-588,"SAME","Opaque","exp"
"2475","M10","17",1,-568,"SAME","Opaque","exp"
"2476","M10","17",1,-548,"SAME","Opaque","exp"
"2477","M10","17",1,-528,"SAME","Opaque","exp"
"2478","M10","17",1,-508,"SAME","Opaque","exp"
"2479","M10","17",1,-488,"SAME","Opaque","exp"
"2480","M10","17",1,-468,"SAME","Opaque","exp"
"2481","M10","17",1,-448,"SAME","Opaque","exp"
"2482","M10","17",1,-428,"SAME","Opaque","exp"
"2483","M10","17",1,-408,"SAME","Opaque","exp"
"2484","M10","17",1,-388,"SAME","Opaque","exp"
"2485","M10","17",1,-368,"SAME","Opaque","exp"
"2486","M10","17",1,-348,"SAME","Opaque","exp"
"2487","M10","17",1,-328,"SAME","Opaque","exp"
