"participant","stimulus_audio","length_audio","stimulus_picture","response_time","accuracy","accuracy_num","condition","congruency","category"
"1419","moewe_word",1210,"Moewe",1543,"correct","1","WPM","congruent","Voegel"
"1419","hubschrauber_correct",1400,"Hubschrauber",1517,"correct","1","FPM","congruent","Fortbewegungsmittel"
"1419","bank_word",1230,"Bank",676,"incorrect","0","WPM","congruent","Moebel"
"1419","kleid_correct",1220,"Kleid",1106,"correct","1","FPM","congruent","Kleidung"
"1419","avocado_word",1170,"Zwiebel",868,"incorrect","0","WPM","incongruent","Gemuese"
"1419","banane_word",1210,"Zitrone",863,"correct","1","WPM","incongruent","Fruechte"
"1419","schal_word",1080,"Hemd",649,"correct","1","WPM","incongruent","Kleidung"
"1419","bueffel_word",1280,"Bueffel",654,"incorrect","0","WPM","congruent","Saeugetiere"
"1419","orange_correct",1290,"Orange",1144,"correct","1","FPM","congruent","Fruechte"
"1419","eule_word",1590,"Eule",645,"correct","1","WPM","congruent","Voegel"
"1419","meise_word",1290,"Meise",1112,"correct","1","WPM","congruent","Voegel"
"1419","kommode_word",1330,"Kommode",585,"correct","1","WPM","congruent","Moebel"
"1419","socke_word",1190,"Jeans",871,"incorrect","0","WPM","incongruent","Kleidung"
"1419","elster_correct",1440,"Elster",2066,"incorrect","0","FPM","congruent","Voegel"
"1419","ananas_incorrect",1510,"Ananas",675,"correct","1","FPM","incongruent","Fruechte"
"1419","traktor_word",950,"Traktor",752,"incorrect","0","WPM","congruent","Fortbewegungsmittel"
"1419","weintraube_incorrect",1310,"Weintraube",846,"incorrect","0","FPM","incongruent","Fruechte"
"1419","spatz_incorrect",1440,"Spatz",1100,"correct","1","FPM","incongruent","Voegel"
"1419","meissel_incorrect",1310,"Meissel",702,"correct","1","FPM","incongruent","Werkzeug"
"1419","tisch_word",1160,"Sofa",851,"correct","1","WPM","incongruent","Moebel"
"1419","truhe_word",1450,"Wiege",2050,"correct","1","WPM","incongruent","Moebel"
"1419","feile_word",1110,"Maurerkelle",597,"correct","1","WPM","incongruent","Werkzeug"
"1419","ananas_word",1370,"Ananas",683,"incorrect","0","WPM","congruent","Fruechte"
"1419","hut_correct",820,"Hut",858,"incorrect","0","FPM","congruent","Kleidung"
"1419","tiger_word",1150,"Tiger",568,"correct","1","WPM","congruent","Saeugetiere"
"1419","hobel_incorrect",1150,"Hobel",716,"incorrect","0","FPM","incongruent","Werkzeug"
"1419","eule_incorrect",1020,"Eule",2139,"correct","1","FPM","incongruent","Voegel"
"1419","schlafanzug_word",1460,"Schlafanzug",499,"incorrect","0","WPM","congruent","Kleidung"
"1419","saege_correct",1170,"Saege",724,"incorrect","0","FPM","congruent","Werkzeug"
"1419","pullover_word",1240,"Pullover",876,"correct","1","WPM","congruent","Kleidung"
"1419","zitrone_correct",1300,"Zitrone",704,"incorrect","0","FPM","congruent","Fruechte"
"1419","flugzeug_word",1370,"Zug",556,"incorrect","0","WPM","incongruent","Fortbewegungsmittel"
"1419","maurerkelle_word",1110,"Feile",1728,"incorrect","0","WPM","incongruent","Werkzeug"
"1419","paprika_correct",1130,"Paprika",741,"incorrect","0","FPM","congruent","Gemuese"
"1419","hemd_correct",1130,"Hemd",726,"incorrect","0","FPM","congruent","Kleidung"
"1419","biber_word",1320,"Biber",962,"incorrect","0","WPM","congruent","Saeugetiere"
"1419","brokkoli_word",960,"Brokkoli",1572,"correct","1","WPM","congruent","Gemuese"
"1419","birne_incorrect",1410,"Birne",1095,"incorrect","0","FPM","incongruent","Fruechte"
"1419","blaubeere_word",1250,"Blaubeere",561,"correct","1","WPM","congruent","Fruechte"
"1419","fledermaus_word",1150,"Ziege",682,"correct","1","WPM","incongruent","Saeugetiere"
"1419","sichel_word",1580,"Sichel",546,"correct","1","WPM","congruent","Werkzeug"
"1419","moehre_correct",1190,"Moehre",2594,"incorrect","0","FPM","congruent","Gemuese"
"1419","kirsche_correct",870,"Kirsche",2266,"correct","1","FPM","congruent","Fruechte"
"1419","sessel_incorrect",1430,"Sessel",838,"correct","1","FPM","incongruent","Moebel"
"1419","ziege_correct",1000,"Ziege",1789,"correct","1","FPM","congruent","Saeugetiere"
"1419","eichhoernchen_correct",980,"Eichhoernchen",1144,"incorrect","0","FPM","congruent","Saeugetiere"
"1419","spatz_word",1030,"Spatz",985,"correct","1","WPM","congruent","Voegel"
"1419","jeans_correct",1230,"Jeans",738,"correct","1","FPM","congruent","Kleidung"
"1419","biber_incorrect",1530,"Biber",641,"incorrect","0","FPM","incongruent","Saeugetiere"
"1419","eichhoernchen_word",1180,"Seehund",793,"incorrect","0","WPM","incongruent","Saeugetiere"
"1419","banane_correct",1110,"Banane",914,"incorrect","0","FPM","congruent","Fruechte"
"1419","pinguin_word",1170,"Adler",847,"correct","1","WPM","incongruent","Voegel"
"1419","schleifpapier_incorrect",1150,"Schleifpapier",1093,"incorrect","0","FPM","incongruent","Werkzeug"
"1419","seehund_correct",1360,"Seehund",989,"incorrect","0","FPM","congruent","Saeugetiere"
"1419","bohrmaschine_word",1210,"Saege",795,"correct","1","WPM","incongruent","Werkzeug"
"1419","weisskohl_word",1260,"Weisskohl",545,"correct","1","WPM","congruent","Gemuese"
"1419","schal_correct",1510,"Schal",1273,"incorrect","0","FPM","congruent","Kleidung"
"1419","lama_word",990,"Lama",1178,"correct","1","WPM","congruent","Saeugetiere"
"1419","kirsche_word",1040,"Kiwi",1723,"incorrect","0","WPM","incongruent","Fruechte"
"1419","hocker_word",930,"Hocker",752,"correct","1","WPM","congruent","Moebel"
"1419","hose_incorrect",1090,"Hose",951,"correct","1","FPM","incongruent","Kleidung"
"1419","geier_incorrect",1220,"Geier",857,"incorrect","0","FPM","incongruent","Voegel"
"1419","dattel_incorrect",1220,"Dattel",1976,"correct","1","FPM","incongruent","Fruechte"
"1419","lama_incorrect",960,"Lama",878,"correct","1","FPM","incongruent","Saeugetiere"
"1419","schraubenzieher_word",1190,"Schraubenzieher",911,"incorrect","0","WPM","congruent","Werkzeug"
"1419","pullover_incorrect",1440,"Pullover",1163,"correct","1","FPM","incongruent","Kleidung"
"1419","fahrrad_word",1310,"Rollschuh",694,"incorrect","0","WPM","incongruent","Fortbewegungsmittel"
"1419","wellensittich_correct",1330,"Wellensittich",1043,"incorrect","0","FPM","congruent","Voegel"
"1419","wiege_correct",1430,"Wiege",1955,"incorrect","0","FPM","congruent","Moebel"
"1419","kokosnuss_word",1100,"Kokosnuss",839,"correct","1","WPM","congruent","Fruechte"
"1419","baer_incorrect",940,"Baer",1594,"correct","1","FPM","incongruent","Saeugetiere"
"1419","walze_word",1070,"Walze",1476,"correct","1","WPM","congruent","Werkzeug"
"1419","aprikose_correct",1000,"Aprikose",1649,"incorrect","0","FPM","congruent","Fruechte"
"1419","taxi_incorrect",1150,"Taxi",1041,"correct","1","FPM","incongruent","Fortbewegungsmittel"
"1419","geier_word",1190,"Geier",1792,"correct","1","WPM","congruent","Voegel"
"1419","truhe_correct",1300,"Truhe",1237,"incorrect","0","FPM","congruent","Moebel"
"1419","kuerbis_word",1230,"Kuerbis",501,"correct","1","WPM","congruent","Gemuese"
"1419","schaukelstuhl_word",1350,"Drehstuhl",1136,"incorrect","0","WPM","incongruent","Moebel"
"1419","elster_word",1110,"Gans",1433,"incorrect","0","WPM","incongruent","Voegel"
"4002","drehstuhl_correct",940,"Drehstuhl",1484,"correct","1","FPM","congruent","Moebel"
"4002","weintraube_incorrect",980,"Weintraube",1906,"correct","1","FPM","incongruent","Fruechte"
"4002","ente_word",1220,"Ente",873,"correct","1","WPM","congruent","Voegel"
"4002","fahrrad_correct",1070,"Fahrrad",976,"correct","1","FPM","congruent","Fortbewegungsmittel"
"4002","weisskohl_incorrect",970,"Weisskohl",2220,"incorrect","0","FPM","incongruent","Gemuese"
"4002","kutsche_incorrect",1320,"Kutsche",1651,"correct","1","FPM","incongruent","Fortbewegungsmittel"
"4002","schrank_incorrect",990,"Schrank",1132,"incorrect","0","FPM","incongruent","Moebel"
"4002","flugzeug_word",1410,"Zug",2109,"incorrect","0","WPM","incongruent","Fortbewegungsmittel"
"4002","banane_correct",970,"Banane",1179,"correct","1","FPM","congruent","Fruechte"
"4002","lama_word",1240,"Lama",993,"correct","1","WPM","congruent","Saeugetiere"
"4002","hemd_correct",1360,"Hemd",1448,"correct","1","FPM","congruent","Kleidung"
"4002","socke_correct",1300,"Socke",2042,"correct","1","FPM","congruent","Kleidung"
"4002","eule_incorrect",1370,"Eule",1596,"correct","1","FPM","incongruent","Voegel"
"4002","bueffel_incorrect",1220,"Bueffel",2634,"incorrect","0","FPM","incongruent","Saeugetiere"
"4002","schrank_word",1150,"Schrank",2194,"correct","1","WPM","congruent","Moebel"
"4002","radieschen_word",1370,"Radieschen",1038,"correct","1","WPM","congruent","Gemuese"
"4002","pinguin_word",1200,"Adler",741,"incorrect","0","WPM","incongruent","Voegel"
"4002","blaubeere_word",1450,"Blaubeere",1519,"correct","1","WPM","congruent","Fruechte"
"4002","fledermaus_word",1580,"Ziege",1224,"correct","1","WPM","incongruent","Saeugetiere"
"4002","wal_correct",1360,"Wal",2361,"correct","1","FPM","congruent","Saeugetiere"
"4002","axt_word",1140,"Harke",1465,"correct","1","WPM","incongruent","Werkzeug"
"4002","wal_word",1100,"Fuchs",775,"incorrect","0","WPM","incongruent","Saeugetiere"
"4002","hocker_word",1110,"Hocker",1414,"correct","1","WPM","congruent","Moebel"
"4002","schal_correct",1080,"Schal",1115,"correct","1","FPM","congruent","Kleidung"
"4002","kiwi_correct",900,"Kiwi",1384,"incorrect","0","FPM","congruent","Fruechte"
"4002","radieschen_incorrect",1350,"Radieschen",2768,"incorrect","0","FPM","incongruent","Gemuese"
"4002","kamel_word",1190,"Kamel",1947,"correct","1","WPM","congruent","Saeugetiere"
"4002","weisskohl_word",1160,"Weisskohl",849,"correct","1","WPM","congruent","Gemuese"
"4002","traktor_word",1320,"Traktor",1052,"correct","1","WPM","congruent","Fortbewegungsmittel"
"4002","faehre_word",1240,"Faehre",952,"correct","1","WPM","congruent","Fortbewegungsmittel"
"4002","maurerkelle_correct",870,"Maurerkelle",1989,"correct","1","FPM","congruent","Werkzeug"
"4002","ziege_word",1310,"Fledermaus",1018,"correct","1","WPM","incongruent","Saeugetiere"
"4002","handschuh_incorrect",1130,"Handschuh",1130,"correct","1","FPM","incongruent","Kleidung"
"4002","truhe_correct",1200,"Truhe",2359,"correct","1","FPM","congruent","Moebel"
"4002","pullover_incorrect",1030,"Pullover",1511,"correct","1","FPM","incongruent","Kleidung"
"4002","ziege_correct",1230,"Ziege",1953,"correct","1","FPM","congruent","Saeugetiere"
"4002","lama_incorrect",940,"Lama",2509,"incorrect","0","FPM","incongruent","Saeugetiere"
"4002","kirsche_correct",1250,"Kirsche",2083,"correct","1","FPM","congruent","Fruechte"
"4002","seehund_word",1380,"Eichhoernchen",1631,"incorrect","0","WPM","incongruent","Saeugetiere"
"4002","hose_incorrect",1020,"Hose",1856,"incorrect","0","FPM","incongruent","Kleidung"
"4002","schiff_word",1040,"Schiff",1237,"incorrect","0","WPM","congruent","Fortbewegungsmittel"
"4002","paprika_correct",1000,"Paprika",1337,"correct","1","FPM","congruent","Gemuese"
"4002","kleid_correct",1430,"Kleid",1234,"correct","1","FPM","congruent","Kleidung"
"4002","kleid_word",1210,"Hut",1062,"incorrect","0","WPM","incongruent","Kleidung"
"4002","saege_word",1220,"Bohrmaschine",1505,"correct","1","WPM","incongruent","Werkzeug"
"4002","orange_correct",1300,"Orange",1763,"incorrect","0","FPM","congruent","Fruechte"
"4002","avocado_word",1440,"Zwiebel",1559,"incorrect","0","WPM","incongruent","Gemuese"
"4002","wellensittich_correct",1110,"Wellensittich",1850,"incorrect","0","FPM","congruent","Voegel"
"4002","mais_word",860,"Spargel",1767,"incorrect","0","WPM","incongruent","Gemuese"
"4002","walze_word",1300,"Walze",2091,"incorrect","0","WPM","congruent","Werkzeug"
"4002","schlitten_word",1130,"Schlitten",2523,"correct","1","WPM","congruent","Fortbewegungsmittel"
"4002","truhe_word",1190,"Wiege",2271,"incorrect","0","WPM","incongruent","Moebel"
"4002","hubschrauber_correct",1270,"Hubschrauber",1623,"incorrect","0","FPM","congruent","Fortbewegungsmittel"
"4002","reiher_correct",1020,"Reiher",1558,"correct","1","FPM","congruent","Voegel"
"4002","wiege_word",1190,"Truhe",1590,"incorrect","0","WPM","incongruent","Moebel"
"4002","zug_word",960,"Flugzeug",1632,"correct","1","WPM","incongruent","Fortbewegungsmittel"
"4002","taxi_incorrect",1170,"Taxi",2303,"correct","1","FPM","incongruent","Fortbewegungsmittel"
"4002","hose_word",1240,"Hose",1440,"incorrect","0","WPM","congruent","Kleidung"
"4002","wiege_correct",1210,"Wiege",1230,"correct","1","FPM","congruent","Moebel"
"4002","tisch_correct",1220,"Tisch",1151,"correct","1","FPM","congruent","Moebel"
"4002","spargel_word",1100,"Mais",918,"incorrect","0","WPM","incongruent","Gemuese"
"4002","bohrmaschine_correct",1180,"Bohrmaschine",1874,"incorrect","0","FPM","congruent","Werkzeug"
"4002","meise_word",1210,"Meise",1346,"correct","1","WPM","congruent","Voegel"
"4002","adler_word",1210,"Pinguin",1081,"incorrect","0","WPM","incongruent","Voegel"
"4002","sichel_incorrect",1170,"Sichel",1393,"correct","1","FPM","incongruent","Werkzeug"
"4002","blaubeere_incorrect",1310,"Blaubeere",2444,"incorrect","0","FPM","incongruent","Fruechte"
"4002","meise_incorrect",1090,"Meise",2743,"correct","1","FPM","incongruent","Voegel"
"4002","fuchs_correct",1060,"Fuchs",1127,"incorrect","0","FPM","congruent","Saeugetiere"
"4002","spatz_incorrect",1380,"Spatz",1799,"incorrect","0","FPM","incongruent","Voegel"
"4002","meissel_incorrect",1150,"Meissel",1301,"incorrect","0","FPM","incongruent","Werkzeug"
"4002","sellerie_word",1110,"Sellerie",2150,"incorrect","0","WPM","congruent","Gemuese"
"4002","bohrmaschine_word",1530,"Saege",1555,"incorrect","0","WPM","incongruent","Werkzeug"
"4002","taxi_word",1230,"Taxi",1589,"incorrect","0","WPM","congruent","Fortbewegungsmittel"
"4002","zitrone_word",1400,"Banane",1495,"incorrect","0","WPM","incongruent","Fruechte"
"4002","schlafanzug_word",1530,"Schlafanzug",2043,"incorrect","0","WPM","congruent","Kleidung"
"4002","fledermaus_correct",1000,"Fledermaus",1521,"correct","1","FPM","congruent","Saeugetiere"
"4002","schleifpapier_word",1400,"Schleifpapier",1999,"correct","1","WPM","congruent","Werkzeug"
"4002","kohlrabi_word",1310,"Kohlrabi",1093,"correct","1","WPM","congruent","Gemuese"
"4002","socke_word",1220,"Jeans",1073,"incorrect","0","WPM","incongruent","Kleidung"
"4002","hut_correct",1290,"Hut",2239,"incorrect","0","FPM","congruent","Kleidung"
"4002","baer_incorrect",950,"Baer",1475,"incorrect","0","FPM","incongruent","Saeugetiere"
"4002","schraubenzieher_incorrect",1280,"Schraubenzieher",1177,"incorrect","0","FPM","incongruent","Werkzeug"
"4002","traktor_incorrect",1150,"Traktor",2618,"correct","1","FPM","incongruent","Fortbewegungsmittel"
"4002","kutsche_word",1210,"Kutsche",1174,"correct","1","WPM","congruent","Fortbewegungsmittel"
"4002","birne_word",1160,"Birne",782,"correct","1","WPM","congruent","Fruechte"
"4002","handschuh_word",1180,"Handschuh",924,"correct","1","WPM","congruent","Kleidung"
"4002","sofa_correct",1110,"Sofa",1317,"correct","1","FPM","congruent","Moebel"
"4002","mantel_word",1020,"Mantel",932,"correct","1","WPM","congruent","Kleidung"
"4002","hemd_word",1110,"Schal",786,"incorrect","0","WPM","incongruent","Kleidung"
"4002","zwiebel_correct",940,"Zwiebel",1767,"incorrect","0","FPM","congruent","Gemuese"
"4002","schaukelstuhl_word",1430,"Drehstuhl",1677,"incorrect","0","WPM","incongruent","Moebel"
"4002","hocker_incorrect",980,"Hocker",1868,"correct","1","FPM","incongruent","Moebel"
"4002","avocado_correct",1290,"Avocado",2390,"incorrect","0","FPM","congruent","Gemuese"
"4002","hobel_incorrect",1170,"Hobel",1488,"incorrect","0","FPM","incongruent","Werkzeug"
"4002","jeans_word",1280,"Socke",843,"incorrect","0","WPM","incongruent","Kleidung"
"4002","biber_incorrect",960,"Biber",1254,"correct","1","FPM","incongruent","Saeugetiere"
"4002","kuerbis_incorrect",1440,"Kuerbis",2543,"incorrect","0","FPM","incongruent","Gemuese"
"4002","moehre_word",1170,"Paprika",2562,"correct","1","WPM","incongruent","Gemuese"
"4002","hobel_word",1190,"Hobel",1412,"incorrect","0","WPM","congruent","Werkzeug"
"4002","elster_correct",950,"Elster",1731,"correct","1","FPM","congruent","Voegel"
"4002","rollschuh_word",1150,"Fahrrad",1424,"incorrect","0","WPM","incongruent","Fortbewegungsmittel"
"4002","kiwi_word",1190,"Kirsche",1685,"correct","1","WPM","incongruent","Fruechte"
"4002","orange_word",1230,"Aprikose",1545,"correct","1","WPM","incongruent","Fruechte"
"4002","eichhoernchen_correct",990,"Eichhoernchen",1039,"incorrect","0","FPM","congruent","Saeugetiere"
"4002","moewe_word",1240,"Moewe",1470,"correct","1","WPM","congruent","Voegel"
"4002","tisch_word",1040,"Sofa",828,"incorrect","0","WPM","incongruent","Moebel"
"4002","flugzeug_correct",930,"Flugzeug",1840,"incorrect","0","FPM","congruent","Fortbewegungsmittel"
"4002","harke_correct",1170,"Harke",1106,"correct","1","FPM","congruent","Werkzeug"
"4002","tiger_incorrect",1410,"Tiger",1496,"incorrect","0","FPM","incongruent","Saeugetiere"
"4002","sellerie_incorrect",1080,"Sellerie",2015,"correct","1","FPM","incongruent","Gemuese"
"4002","dattel_word",1170,"Dattel",1780,"incorrect","0","WPM","congruent","Fruechte"
"4002","gans_word",1110,"Elster",958,"incorrect","0","WPM","incongruent","Voegel"
"4002","schraubenzieher_word",1420,"Schraubenzieher",993,"incorrect","0","WPM","congruent","Werkzeug"
"4002","tiger_word",1210,"Tiger",2259,"correct","1","WPM","congruent","Saeugetiere"
"4002","brokkoli_word",1100,"Brokkoli",1478,"incorrect","0","WPM","congruent","Gemuese"
"4002","drehstuhl_word",1390,"Schaukelstuhl",2421,"correct","1","WPM","incongruent","Moebel"
"4002","sessel_incorrect",1040,"Sessel",1180,"incorrect","0","FPM","incongruent","Moebel"
"4002","jeans_correct",1590,"Jeans",1357,"correct","1","FPM","congruent","Kleidung"
"4002","kanu_correct",1180,"Kanu",1614,"correct","1","FPM","congruent","Fortbewegungsmittel"
"4002","regal_word",1190,"Regal",1571,"correct","1","WPM","congruent","Moebel"
"4002","schleifpapier_incorrect",1130,"Schleifpapier",1222,"incorrect","0","FPM","incongruent","Werkzeug"
"4002","feile_word",1220,"Maurerkelle",1564,"correct","1","WPM","incongruent","Werkzeug"
"4002","harke_word",1240,"Axt",996,"incorrect","0","WPM","incongruent","Werkzeug"
"4002","zitrone_correct",890,"Zitrone",961,"incorrect","0","FPM","congruent","Fruechte"
"4002","bueffel_word",1150,"Bueffel",1893,"correct","1","WPM","congruent","Saeugetiere"
"4002","adler_correct",940,"Adler",1671,"correct","1","FPM","congruent","Voegel"
"4002","sessel_word",1130,"Sessel",1126,"correct","1","WPM","congruent","Moebel"
"4002","weintraube_word",1460,"Weintraube",956,"incorrect","0","WPM","congruent","Fruechte"
"4002","regal_incorrect",1220,"Regal",1645,"incorrect","0","FPM","incongruent","Moebel"
"4002","saege_correct",1030,"Saege",1980,"incorrect","0","FPM","congruent","Werkzeug"
"4002","eichhoernchen_word",1430,"Seehund",1687,"incorrect","0","WPM","incongruent","Saeugetiere"
"4002","axt_correct",1290,"Axt",1871,"incorrect","0","FPM","congruent","Werkzeug"
"4002","kokosnuss_word",1510,"Kokosnuss",1490,"correct","1","WPM","congruent","Fruechte"
